Game Number,Current Step,Result Step,Cost,RTP,Game Crush Point,Redistributed Crush Point
5736,0,8,3.85,120.97,5,21
5736,18,26,122.71,120.97,21,29
5739,1,9,4.67,120.97,7,11
5739,10,18,26.35,120.97,11,22
5740,0,8,3.85,120.97,5,11
5741,0,8,3.85,120.97,1,12
5741,9,17,21.74,120.97,12,18
5743,0,6,3.85,82.35,3,12
5744,0,8,3.85,120.97,3,12
5747,0,3,3.85,46.25,4,N/A
5748,0,10,3.85,177.72,17,N/A
5748,13,19,46.91,82.35,17,37
5749,0,6,3.85,82.35,14,N/A
5750,0,9,3.85,146.62,3,17
5752,0,4,3.85,56.05,5,N/A
5753,0,8,3.85,120.97,1,27
5753,9,15,21.74,82.35,27,N/A
5753,18,25,122.71,99.81,27,N/A
5754,0,6,3.85,82.35,1,11
5756,0,7,3.85,99.81,12,N/A
5757,0,11,3.85,215.40,4,13
5758,3,7,6.86,56.05,6,14
5758,10,17,26.35,99.81,14,20
5759,3,9,6.86,82.35,6,13
5761,0,11,3.85,215.40,13,N/A
5763,1,7,4.67,82.35,5,20
5763,9,22,21.74,316.44,20,23
5764,6,14,12.21,120.97,7,16
5765,0,10,3.85,177.72,6,14
5767,0,9,3.85,146.62,8,14
5768,3,9,6.86,82.35,7,15
5774,0,7,3.85,99.81,2,14
5775,3,10,6.86,99.81,9,13
5776,0,7,3.85,99.81,9,N/A
5777,10,18,26.35,120.97,11,24
5778,0,8,3.85,120.97,8,15
5778,10,19,26.35,146.62,15,27
5781,2,12,5.66,177.72,13,N/A
5782,1,4,4.67,46.25,13,N/A
5782,5,11,10.07,82.35,13,N/A
5783,0,8,3.85,120.97,11,N/A
5787,1,9,4.67,120.97,5,10
5788,0,9,3.85,146.62,7,11
5789,1,5,4.67,56.05,5,27
5789,6,10,12.21,56.05,27,N/A
5789,11,20,31.93,146.62,27,N/A
5790,0,9,3.85,146.62,3,21
5790,10,16,26.35,82.35,21,N/A
5790,19,24,148.73,67.94,21,29
5791,0,8,3.85,120.97,2,10
5792,0,9,3.85,146.62,7,10
5793,0,8,3.85,120.97,8,11
5794,0,8,3.85,120.97,12,N/A
5796,1,7,4.67,82.35,7,11
5796,9,14,21.74,67.94,11,15
5797,0,12,3.85,261.08,3,33
5797,14,21,56.86,99.81,33,N/A
5798,0,8,3.85,120.97,1,15
5799,0,8,3.85,120.97,1,10
5799,9,13,21.74,56.05,10,18
5799,14,27,56.86,316.44,18,35
5800,0,7,3.85,99.81,5,10
5801,0,8,3.85,120.97,5,11
5802,0,4,3.85,56.05,14,N/A
5802,10,13,26.35,46.25,14,N/A
5803,1,9,4.67,120.97,4,21
5803,10,17,26.35,99.81,21,N/A
5803,18,21,122.71,46.25,21,29
5804,0,8,3.85,120.97,13,N/A
5804,9,15,21.74,82.35,13,19
5804,16,22,83.53,82.35,19,23
5805,0,7,3.85,99.81,3,8
5808,0,12,3.85,261.08,2,13
5809,0,5,3.85,67.94,10,N/A
5810,0,6,3.85,82.35,1,14
5810,9,16,21.74,99.81,14,20
5811,0,6,3.85,82.35,1,8
5811,7,15,14.80,120.97,8,16
5814,0,13,3.85,316.44,5,14
5815,0,12,3.85,261.08,1,14
5816,0,8,3.85,120.97,6,30
5816,9,15,21.74,82.35,30,N/A
5816,16,23,83.53,99.81,30,N/A
5820,0,3,3.85,46.25,5,N/A
5820,4,12,8.31,120.97,5,14
5821,0,7,3.85,99.81,3,19
5821,17,24,101.24,99.81,19,26
5822,1,7,4.67,82.35,3,8
5823,0,6,3.85,82.35,5,9
5824,0,7,3.85,99.81,1,9
5825,0,8,3.85,120.97,11,N/A
5826,0,7,3.85,99.81,5,8
5827,1,6,4.67,67.94,10,N/A
5828,0,6,3.85,82.35,2,7
5829,3,10,6.86,99.81,5,17
5829,16,23,83.53,99.81,17,25
5830,0,8,3.85,120.97,2,17
5831,0,6,3.85,82.35,7,N/A
5833,0,9,3.85,146.62,1,14
5833,12,18,38.70,82.35,14,21
5834,0,7,3.85,99.81,1,8
5835,0,5,3.85,67.94,3,13
5835,6,14,12.21,120.97,13,15
5836,0,7,3.85,99.81,4,20
5836,8,13,17.93,67.94,20,N/A
5836,14,21,56.86,99.81,20,26
5837,2,10,5.66,120.97,3,13
5838,0,8,3.85,120.97,5,11
5839,0,5,3.85,67.94,7,N/A
5840,3,13,6.86,177.72,11,15
5841,1,6,4.67,67.94,2,13
5841,8,16,17.93,120.97,13,21
5844,3,7,6.86,56.05,10,N/A
5846,1,4,4.67,46.25,6,N/A
5846,5,11,10.07,82.35,6,22
5846,12,20,38.70,120.97,22,N/A
5848,2,11,5.66,146.62,10,12
5849,9,13,21.74,56.05,12,18
5850,0,7,3.85,99.81,6,8
5853,10,18,26.35,120.97,14,36
5854,0,4,3.85,56.05,15,N/A
5854,7,15,14.80,120.97,15,17
5855,0,5,3.85,67.94,5,16
5856,1,8,4.67,99.81,2,11
5856,10,20,26.35,177.72,11,24
5857,0,6,3.85,82.35,4,11
5857,9,17,21.74,120.97,11,36
5858,0,13,3.85,316.44,2,25
5859,2,10,5.66,120.97,4,12
5860,0,5,3.85,67.94,12,N/A
5862,0,8,3.85,120.97,3,10
5864,2,6,5.66,56.05,6,20
5864,8,11,17.93,46.25,20,N/A
5864,12,18,38.70,82.35,20,N/A
5866,0,10,3.85,177.72,14,N/A
5866,13,19,46.91,82.35,14,21
5867,0,6,3.85,82.35,8,N/A
5868,0,10,3.85,177.72,6,19
5868,11,17,31.93,82.35,19,N/A
5869,0,3,3.85,46.25,8,N/A
5870,0,13,3.85,316.44,11,16
5872,0,7,3.85,99.81,5,9
5874,0,5,3.85,67.94,6,N/A
5875,0,6,3.85,82.35,15,N/A
5875,7,17,14.80,177.72,15,33
5875,19,27,148.73,120.97,33,N/A
5876,0,6,3.85,82.35,12,N/A
5876,8,16,17.93,120.97,12,39
5876,19,26,148.73,99.81,39,N/A
5877,0,8,3.85,120.97,18,N/A
5878,0,8,3.85,120.97,7,16
5878,11,17,31.93,82.35,16,18
5879,3,11,6.86,120.97,5,15
5879,12,21,38.70,146.62,15,23
5880,4,12,8.31,120.97,9,13
5881,0,5,3.85,67.94,1,18
5882,3,9,6.86,82.35,9,12
5883,0,7,3.85,99.81,16,N/A
5884,1,11,4.67,177.72,5,14
5884,13,16,46.91,46.25,14,35
5884,19,22,148.73,46.25,35,N/A
5885,0,7,3.85,99.81,2,8
5886,0,8,3.85,120.97,6,9
5887,0,7,3.85,99.81,3,15
5887,10,16,26.35,82.35,15,30
5887,19,29,148.73,177.72,30,N/A
5889,0,9,3.85,146.62,16,N/A
5889,12,20,38.70,120.97,16,29
5890,0,7,3.85,99.81,14,N/A
5890,10,17,26.35,99.81,14,20
5892,0,4,3.85,56.05,1,9
5893,0,10,3.85,177.72,5,28
5893,13,16,46.91,46.25,28,N/A
5894,2,9,5.66,99.81,4,14
5894,10,14,26.35,56.05,14,15
5896,3,10,6.86,99.81,5,13
5896,12,20,38.70,120.97,13,23
5897,1,6,4.67,67.94,8,N/A
5898,0,3,3.85,46.25,8,N/A
5898,6,10,12.21,56.05,8,11
5899,0,8,3.85,120.97,7,19
5899,11,19,31.93,120.97,19,21
5901,0,6,3.85,82.35,2,18
5901,16,21,83.53,67.94,18,26
5904,0,8,3.85,120.97,7,10
5906,0,5,3.85,67.94,1,14
5906,8,12,17.93,56.05,14,N/A
5907,0,7,3.85,99.81,7,25
5907,8,17,17.93,146.62,25,N/A
5907,19,25,148.73,82.35,25,37
5908,1,8,4.67,99.81,5,12
5911,0,7,3.85,99.81,1,8
5912,0,6,3.85,82.35,1,8
5912,7,10,14.80,46.25,8,14
5914,12,16,38.70,56.05,30,N/A
5914,19,25,148.73,82.35,30,N/A
5915,2,11,5.66,146.62,8,18
5916,0,8,3.85,120.97,5,9
5920,0,3,3.85,46.25,8,N/A
5920,4,12,8.31,120.97,8,19
5920,16,23,83.53,99.81,19,25
5924,0,6,3.85,82.35,3,9
5924,7,11,14.80,56.05,9,17
5924,12,22,38.70,177.72,17,23
5925,0,8,3.85,120.97,1,16
5927,0,8,3.85,120.97,2,11
5928,0,7,3.85,99.81,2,13
5928,8,16,17.93,120.97,13,23
5928,18,28,122.71,177.72,23,30
5930,1,8,4.67,99.81,7,14
5930,9,12,21.74,46.25,14,N/A
5930,13,21,46.91,120.97,14,23
5931,0,9,3.85,146.62,5,17
5931,12,18,38.70,82.35,17,24
5932,1,7,4.67,82.35,3,19
5932,8,14,17.93,82.35,19,N/A
5932,15,24,68.92,146.62,19,34
5933,0,10,3.85,177.72,21,N/A
5933,13,21,46.91,120.97,21,29
5934,0,4,3.85,56.05,16,N/A
5935,0,6,3.85,82.35,3,9
5936,0,7,3.85,99.81,1,11
5941,0,8,3.85,120.97,10,N/A
5942,3,16,6.86,316.44,8,17
5945,0,10,3.85,177.72,14,N/A
5947,3,9,6.86,82.35,9,13
5947,12,20,38.70,120.97,13,23
5948,0,4,3.85,56.05,14,N/A
5951,0,7,3.85,99.81,6,11
5952,0,8,3.85,120.97,3,18
5952,9,16,21.74,99.81,18,N/A
5952,17,23,101.24,82.35,18,26
5953,0,8,3.85,120.97,2,9
5954,0,8,3.85,120.97,3,9
5955,1,7,4.67,82.35,5,11
5955,8,17,17.93,146.62,11,19
5956,1,7,4.67,82.35,9,N/A
5957,0,8,3.85,120.97,2,12
5960,0,7,3.85,99.81,2,11
5960,10,18,26.35,120.97,11,21
5961,0,8,3.85,120.97,3,13
5961,11,19,31.93,120.97,13,28
5962,0,7,3.85,99.81,2,10
5964,0,7,3.85,99.81,3,12
5964,8,15,17.93,99.81,12,16
5966,0,10,3.85,177.72,13,N/A
5966,11,19,31.93,120.97,13,20
5968,0,7,3.85,99.81,1,8
5969,4,15,8.31,215.40,7,35
5969,16,22,83.53,82.35,35,N/A
5970,1,9,4.67,120.97,6,20
5970,12,18,38.70,82.35,20,N/A
5970,19,27,148.73,120.97,20,32
5971,0,3,3.85,46.25,4,N/A
5972,0,8,3.85,120.97,1,9
5974,0,12,3.85,261.08,6,17
5975,0,10,3.85,177.72,1,12
5976,0,8,3.85,120.97,4,9
5978,0,8,3.85,120.97,1,22
5978,18,25,122.71,99.81,22,29
5981,1,9,4.67,120.97,4,13
5981,11,19,31.93,120.97,13,23
5983,0,7,3.85,99.81,1,11
5983,9,17,21.74,120.97,11,30
5985,0,8,3.85,120.97,1,10
5987,0,3,3.85,46.25,1,9
5988,0,6,3.85,82.35,4,7
5989,1,9,4.67,120.97,2,12
5991,0,9,3.85,146.62,1,13
5992,5,14,10.07,146.62,7,20
5992,18,27,122.71,146.62,20,30
5993,0,6,3.85,82.35,11,N/A
5993,9,19,21.74,177.72,11,24
5994,2,11,5.66,146.62,5,17
5994,13,17,46.91,56.05,17,20
5995,0,9,3.85,146.62,3,11
5996,0,8,3.85,120.97,3,14
5997,0,8,3.85,120.97,1,10
5998,0,4,3.85,56.05,4,5
5999,0,3,3.85,46.25,4,N/A
6001,0,3,3.85,46.25,1,11
6002,1,14,4.67,316.44,2,20
6002,16,24,83.53,120.97,20,31
6003,0,3,3.85,46.25,1,4
6007,3,12,6.86,146.62,13,N/A
6008,2,9,5.66,99.81,3,12
6009,6,15,12.21,146.62,12,19
6009,18,28,122.71,177.72,19,36
6010,0,6,3.85,82.35,5,16
6011,0,5,3.85,67.94,4,17
6013,0,11,3.85,215.40,9,16
6014,0,8,3.85,120.97,7,17
6014,11,18,31.93,99.81,17,37
6015,0,4,3.85,56.05,3,9
6015,6,14,12.21,120.97,9,19
6015,15,25,68.92,177.72,19,29
6016,0,12,3.85,261.08,11,16
6017,0,12,3.85,261.08,2,24
6018,3,9,6.86,82.35,21,N/A
6018,12,21,38.70,146.62,21,23
6019,0,6,3.85,82.35,1,8
6019,7,17,14.80,177.72,8,24
6020,0,8,3.85,120.97,4,14
6020,9,17,21.74,120.97,14,22
6020,18,26,122.71,120.97,22,27
6023,0,3,3.85,46.25,8,N/A
6026,0,9,3.85,146.62,2,12
6026,10,23,26.35,316.44,12,26
6028,7,13,14.80,82.35,10,14
6029,0,8,3.85,120.97,7,11
6030,0,4,3.85,56.05,5,N/A
6031,0,8,3.85,120.97,9,N/A
6035,0,8,3.85,120.97,8,25
6035,11,16,31.93,67.94,25,N/A
6035,19,22,148.73,46.25,25,N/A
6036,3,12,6.86,146.62,4,15
6037,0,12,3.85,261.08,1,21
6037,14,22,56.86,120.97,21,28
6038,1,8,4.67,99.81,5,15
6038,9,13,21.74,56.05,15,N/A
6039,0,7,3.85,99.81,4,19
6039,8,17,17.93,146.62,19,N/A
6040,0,3,3.85,46.25,9,N/A
6041,0,7,3.85,99.81,1,10
6042,0,10,3.85,177.72,2,14
6043,0,7,3.85,99.81,11,N/A
6043,8,11,17.93,46.25,11,14
6043,12,17,38.70,67.94,14,33
6044,1,8,4.67,99.81,2,11
6044,9,16,21.74,99.81,11,22
6044,17,20,101.24,46.25,22,N/A
6047,0,7,3.85,99.81,1,10
6048,0,13,3.85,316.44,11,16
6050,0,5,3.85,67.94,4,11
6052,0,8,3.85,120.97,9,N/A
6053,1,9,4.67,120.97,4,12
6053,10,16,26.35,82.35,12,19
6053,18,25,122.71,99.81,19,42
6054,0,10,3.85,177.72,11,N/A
6056,0,3,3.85,46.25,1,7
6057,0,6,3.85,82.35,4,22
6058,0,5,3.85,67.94,6,N/A
6059,0,8,3.85,120.97,3,25
6059,18,26,122.71,120.97,25,29
6062,0,4,3.85,56.05,3,10
6063,0,6,3.85,82.35,7,N/A
6064,0,9,3.85,146.62,3,14
6064,11,20,31.93,146.62,14,21
6065,0,5,3.85,67.94,3,19
6065,6,13,12.21,99.81,19,N/A
6065,14,22,56.86,120.97,19,23
6066,1,9,4.67,120.97,6,12
6067,0,3,3.85,46.25,2,4
6068,1,9,4.67,120.97,5,21
6068,10,14,26.35,56.05,21,N/A
6068,19,27,148.73,120.97,21,30
6069,1,4,4.67,46.25,2,16
6069,6,14,12.21,120.97,16,N/A
6070,6,15,12.21,146.62,10,31
6070,18,22,122.71,56.05,31,N/A
6071,0,5,3.85,67.94,1,8
6073,1,9,4.67,120.97,6,11
6073,10,18,26.35,120.97,11,25
6073,19,26,148.73,99.81,25,27
6074,0,12,3.85,261.08,13,N/A
6075,0,7,3.85,99.81,8,N/A
6078,0,8,3.85,120.97,1,14
6080,6,11,12.21,67.94,8,23
6080,14,22,56.86,120.97,23,N/A
6081,0,10,3.85,177.72,9,18
6081,11,14,31.93,46.25,18,N/A
6081,15,23,68.92,120.97,18,31
6082,3,11,6.86,120.97,13,N/A
6083,0,5,3.85,67.94,5,19
6083,11,18,31.93,99.81,19,N/A
6084,0,6,3.85,82.35,3,8
6084,7,15,14.80,120.97,8,27
6084,16,24,83.53,120.97,27,N/A
6086,0,7,3.85,99.81,1,13
6087,0,10,3.85,177.72,2,12
6087,11,17,31.93,82.35,12,21
6087,18,26,122.71,120.97,21,35
6088,0,7,3.85,99.81,3,10
6089,1,4,4.67,46.25,5,N/A
6090,0,8,3.85,120.97,3,17
6090,9,17,21.74,120.97,17,20
6090,18,24,122.71,82.35,20,27
6091,1,5,4.67,56.05,2,12
6091,9,17,21.74,120.97,12,25
6092,1,9,4.67,120.97,2,10
6094,0,10,3.85,177.72,18,N/A
6095,1,9,4.67,120.97,17,N/A
6095,10,16,26.35,82.35,17,N/A
6096,0,8,3.85,120.97,10,N/A
6097,0,8,3.85,120.97,19,N/A
6098,0,6,3.85,82.35,2,9
6099,0,8,3.85,120.97,6,10
6101,0,11,3.85,215.40,13,N/A
6102,0,6,3.85,82.35,6,15
6102,7,13,14.80,82.35,15,N/A
6103,3,7,6.86,56.05,4,10
6104,0,6,3.85,82.35,3,14
6104,9,17,21.74,120.97,14,23
6105,0,3,3.85,46.25,2,6
6106,0,7,3.85,99.81,1,13
6106,8,13,17.93,67.94,13,15
6106,14,24,56.86,177.72,15,32
6107,2,10,5.66,120.97,5,12
6107,11,19,31.93,120.97,12,21
6108,0,5,3.85,67.94,5,7
6109,3,8,6.86,67.94,6,13
6109,11,18,31.93,99.81,13,20
6110,0,5,3.85,67.94,1,7
6111,0,3,3.85,46.25,3,6
6112,0,12,3.85,261.08,3,16
6112,14,22,56.86,120.97,16,25
6113,1,5,4.67,56.05,4,12
6113,8,13,17.93,67.94,12,21
6113,16,25,83.53,146.62,21,26
6114,0,8,3.85,120.97,5,11
6116,0,7,3.85,99.81,3,9
6117,0,6,3.85,82.35,3,7
6119,0,5,3.85,67.94,13,N/A
6119,9,16,21.74,99.81,13,23
6120,0,8,3.85,120.97,1,10
6122,0,10,3.85,177.72,12,N/A
6122,11,15,31.93,56.05,12,22
6122,17,25,101.24,120.97,22,32
6123,6,14,12.21,120.97,11,18
6125,0,8,3.85,120.97,3,13
6125,11,14,31.93,46.25,13,18
6126,0,12,3.85,261.08,2,15
6126,13,22,46.91,146.62,15,25
6127,5,12,10.07,99.81,9,15
6131,0,9,3.85,146.62,4,18
6132,1,7,4.67,82.35,3,9
6132,8,16,17.93,120.97,9,29
6132,17,23,101.24,82.35,29,N/A
6133,3,7,6.86,56.05,32,N/A
6133,10,16,26.35,82.35,32,N/A
6134,0,8,3.85,120.97,2,12
6135,1,10,4.67,146.62,5,14
6136,0,10,3.85,177.72,1,20
6137,0,6,3.85,82.35,2,26
6137,12,23,38.70,215.40,26,N/A
6142,0,7,3.85,99.81,2,8
6144,3,8,6.86,67.94,9,N/A
6145,2,10,5.66,120.97,29,N/A
6145,12,17,38.70,67.94,29,N/A
6147,0,4,3.85,56.05,8,N/A
6149,0,8,3.85,120.97,13,N/A
6150,0,50,3.85,389585.56,8,51
6151,0,7,3.85,99.81,19,N/A
6151,10,19,26.35,146.62,19,21
6153,0,4,3.85,56.05,2,12
6153,7,10,14.80,46.25,12,N/A
6154,0,11,3.85,215.40,2,21
6154,13,24,46.91,215.40,21,25
6155,0,6,3.85,82.35,5,15
6155,7,15,14.80,120.97,15,18
6155,17,25,101.24,120.97,18,44
6157,0,3,3.85,46.25,3,6
6159,0,7,3.85,99.81,9,N/A
6160,3,11,6.86,120.97,9,12
6161,1,9,4.67,120.97,25,N/A
6161,11,20,31.93,146.62,25,N/A
6162,3,13,6.86,177.72,4,16
6163,0,7,3.85,99.81,3,9
6164,0,9,3.85,146.62,20,N/A
6164,10,17,26.35,99.81,20,N/A
6164,19,23,148.73,56.05,20,25
6166,3,9,6.86,82.35,6,10
6167,0,8,3.85,120.97,2,10
6169,0,3,3.85,46.25,6,N/A
6170,0,6,3.85,82.35,10,N/A
6170,8,13,17.93,67.94,10,14
6171,0,12,3.85,261.08,1,13
6172,0,7,3.85,99.81,8,N/A
6173,0,6,3.85,82.35,1,7
6176,0,4,3.85,56.05,3,18
6176,6,10,12.21,56.05,18,N/A
6176,13,22,46.91,146.62,18,23
6177,0,6,3.85,82.35,17,N/A
6177,7,15,14.80,120.97,17,N/A
6177,16,24,83.53,120.97,17,27
6179,0,7,3.85,99.81,11,N/A
6179,9,17,21.74,120.97,11,24
6179,18,26,122.71,120.97,24,27
6180,0,8,3.85,120.97,7,11
6185,0,8,3.85,120.97,5,15
6185,11,21,31.93,177.72,15,24
6187,0,48,3.85,265191.25,4,50
6188,0,6,3.85,82.35,2,10
6189,1,9,4.67,120.97,2,17
6189,15,18,68.92,46.25,17,26
6189,19,28,148.73,146.62,26,39
6190,1,9,4.67,120.97,30,N/A
6190,14,19,56.86,67.94,30,N/A
6191,0,8,3.85,120.97,11,N/A
6191,10,15,26.35,67.94,11,24
6191,18,27,122.71,146.62,24,28
6192,0,8,3.85,120.97,6,10
6193,0,7,3.85,99.81,21,N/A
6194,1,6,4.67,67.94,3,7
6195,2,10,5.66,120.97,4,14
6196,0,4,3.85,56.05,15,N/A
6196,14,19,56.86,67.94,15,35
6197,0,7,3.85,99.81,5,16
6197,10,13,26.35,46.25,16,N/A
6199,3,9,6.86,82.35,16,N/A
6199,12,20,38.70,120.97,16,22
6200,2,9,5.66,99.81,4,10
6202,3,8,6.86,67.94,4,14
6202,11,19,31.93,120.97,14,21
6203,0,6,3.85,82.35,4,8
6205,0,8,3.85,120.97,1,12
6205,10,16,26.35,82.35,12,20
6205,17,23,101.24,82.35,20,27
6206,0,6,3.85,82.35,3,8
6207,1,11,4.67,177.72,7,17
6207,14,22,56.86,120.97,17,26
6209,0,3,3.85,46.25,4,N/A
6210,0,5,3.85,67.94,3,13
6210,11,17,31.93,82.35,13,19
6211,0,9,3.85,146.62,2,13
6211,11,18,31.93,99.81,13,24
6211,19,24,148.73,67.94,24,26
6212,0,9,3.85,146.62,10,N/A
6213,1,9,4.67,120.97,2,20
6213,10,17,26.35,99.81,20,N/A
6214,0,6,3.85,82.35,2,9
6214,7,17,14.80,177.72,9,18
6215,0,9,3.85,146.62,2,20
6217,0,8,3.85,120.97,3,10
6220,0,13,3.85,316.44,2,14
6222,0,9,3.85,146.62,5,20
6224,0,6,3.85,82.35,24,N/A
6224,8,14,17.93,82.35,24,N/A
6224,15,25,68.92,177.72,24,47
6225,1,9,4.67,120.97,2,15
6225,12,19,38.70,99.81,15,20
6226,3,11,6.86,120.97,7,30
6226,14,21,56.86,99.81,30,N/A
6228,3,11,6.86,120.97,12,N/A
6229,0,5,3.85,67.94,20,N/A
6229,11,19,31.93,120.97,20,N/A
6230,1,8,4.67,99.81,12,N/A
6230,11,15,31.93,56.05,12,22
6230,16,24,83.53,120.97,22,26
6232,0,3,3.85,46.25,6,N/A
6233,0,13,3.85,316.44,2,14
6235,1,9,4.67,120.97,4,14
6235,11,20,31.93,146.62,14,25
6236,0,4,3.85,56.05,9,N/A
6237,0,7,3.85,99.81,1,13
6237,10,18,26.35,120.97,13,20
6239,0,7,3.85,99.81,1,15
6240,3,11,6.86,120.97,4,18
6240,14,21,56.86,99.81,18,24
6241,10,18,26.35,120.97,11,24
6243,0,11,3.85,215.40,11,12
6244,0,7,3.85,99.81,3,12
6244,8,17,17.93,146.62,12,24
6244,19,27,148.73,120.97,24,44
6245,1,9,4.67,120.97,3,10
6246,0,6,3.85,82.35,2,7
6247,0,8,3.85,120.97,1,9
6248,0,7,3.85,99.81,6,17
6249,0,8,3.85,120.97,17,N/A
6250,0,10,3.85,177.72,2,12
6250,11,19,31.93,120.97,12,28
6251,0,6,3.85,82.35,2,18
6251,9,14,21.74,67.94,18,N/A
6251,15,24,68.92,146.62,18,34
6252,0,10,3.85,177.72,20,N/A
6252,13,20,46.91,99.81,20,22
6253,0,8,3.85,120.97,1,31
6253,11,21,31.93,177.72,31,N/A
6255,17,24,101.24,99.81,18,38
6256,6,10,12.21,56.05,7,21
6256,13,21,46.91,120.97,21,28
6258,0,6,3.85,82.35,8,N/A
6259,0,8,3.85,120.97,3,18
6259,11,19,31.93,120.97,18,23
6261,1,8,4.67,99.81,2,11
6261,10,16,26.35,82.35,11,22
6261,18,26,122.71,120.97,22,30
6263,0,3,3.85,46.25,10,N/A
6264,1,7,4.67,82.35,3,17
6264,9,21,21.74,261.08,17,25
6265,0,6,3.85,82.35,1,9
6266,0,8,3.85,120.97,1,14
6266,10,13,26.35,46.25,14,N/A
6267,0,8,3.85,120.97,1,22
6267,11,17,31.93,82.35,22,N/A
6270,3,10,6.86,99.81,9,13
6271,0,9,3.85,146.62,6,12
6273,0,8,3.85,120.97,8,18
6273,11,19,31.93,120.97,18,23
6274,0,5,3.85,67.94,1,6
6275,0,4,3.85,56.05,2,9
6277,0,8,3.85,120.97,1,10
6278,0,4,3.85,56.05,1,5
6279,6,14,12.21,120.97,8,26
6279,17,29,101.24,261.08,26,33
6280,2,8,5.66,82.35,4,11
6280,9,17,21.74,120.97,11,21
6281,1,5,4.67,56.05,6,N/A
6282,2,10,5.66,120.97,18,N/A
6282,11,19,31.93,120.97,18,28
6283,5,8,10.07,46.25,8,38
6283,12,20,38.70,120.97,38,N/A
6284,0,7,3.85,99.81,2,8
6286,0,6,3.85,82.35,4,7
6287,0,6,3.85,82.35,2,15
6288,0,11,3.85,215.40,1,13
6291,1,8,4.67,99.81,4,9
6292,1,7,4.67,82.35,5,21
6292,9,15,21.74,82.35,21,N/A
6292,17,23,101.24,82.35,21,31
6293,1,7,4.67,82.35,4,17
6293,8,20,17.93,261.08,17,27
6294,10,13,26.35,46.25,13,16
6295,0,6,3.85,82.35,15,N/A
6295,7,15,14.80,120.97,15,17
6297,0,10,3.85,177.72,5,11
6298,0,7,3.85,99.81,2,10
6298,8,16,17.93,120.97,10,22
6298,17,24,101.24,99.81,22,28
6299,0,7,3.85,99.81,16,N/A
6299,8,16,17.93,120.97,16,19
6299,17,25,101.24,120.97,19,29
6300,0,4,3.85,56.05,4,11
6300,5,18,10.07,316.44,11,19
6301,0,3,3.85,46.25,6,N/A
6302,0,5,3.85,67.94,6,N/A
6303,0,7,3.85,99.81,10,N/A
6304,0,11,3.85,215.40,2,31
6304,12,20,38.70,120.97,31,N/A
6305,6,14,12.21,120.97,12,18
6306,0,8,3.85,120.97,4,14
6307,0,6,3.85,82.35,1,9
6309,0,9,3.85,146.62,10,N/A
6310,0,3,3.85,46.25,12,N/A
6310,5,14,10.07,146.62,12,32
6310,15,23,68.92,120.97,32,N/A
6312,0,7,3.85,99.81,8,N/A
6313,1,11,4.67,177.72,2,12
6316,0,8,3.85,120.97,5,9
6317,0,8,3.85,120.97,8,11
6317,10,15,26.35,67.94,11,22
6317,16,24,83.53,120.97,22,45
6318,0,5,3.85,67.94,6,N/A
6319,0,6,3.85,82.35,9,N/A
6324,0,8,3.85,120.97,11,N/A
6326,0,8,3.85,120.97,3,15
6326,14,20,56.86,82.35,15,22
6327,0,6,3.85,82.35,4,10
6327,9,13,21.74,56.05,10,25
6328,0,8,3.85,120.97,21,N/A
6328,14,22,56.86,120.97,21,38
6329,2,5,5.66,46.25,13,N/A
6329,8,17,17.93,146.62,13,34
6329,19,29,148.73,177.72,34,N/A
6330,0,9,3.85,146.62,4,20
6330,12,19,38.70,99.81,20,N/A
6331,0,8,3.85,120.97,6,11
6331,10,14,26.35,56.05,11,15
6332,0,4,3.85,56.05,5,N/A
6333,0,4,3.85,56.05,5,N/A
6334,1,7,4.67,82.35,2,12
6334,8,17,17.93,146.62,12,25
6334,18,21,122.71,46.25,25,N/A
6337,0,8,3.85,120.97,1,18
6337,14,21,56.86,99.81,18,29
6338,3,11,6.86,120.97,4,15
6339,0,9,3.85,146.62,5,11
6339,10,18,26.35,120.97,11,25
6340,0,10,3.85,177.72,27,N/A
6342,0,8,3.85,120.97,1,14
6342,9,15,21.74,82.35,14,16
6343,1,9,4.67,120.97,12,N/A
6344,5,12,10.07,99.81,8,13
6346,0,9,3.85,146.62,5,15
6346,12,21,38.70,146.62,15,34
6347,0,10,3.85,177.72,17,N/A
6347,13,20,46.91,99.81,17,23
6348,1,9,4.67,120.97,7,19
6348,10,18,26.35,120.97,19,N/A
6349,0,9,3.85,146.62,1,11
6350,0,7,3.85,99.81,4,13
6352,0,8,3.85,120.97,3,11
6352,9,17,21.74,120.97,11,30
6352,19,25,148.73,82.35,30,N/A
6354,0,9,3.85,146.62,1,16
6356,0,8,3.85,120.97,2,10
6357,1,12,4.67,215.40,10,23
6357,13,26,46.91,316.44,23,27
6358,0,6,3.85,82.35,3,12
6359,0,10,3.85,177.72,16,N/A
6360,0,9,3.85,146.62,12,N/A
6360,10,18,26.35,120.97,12,19
6361,4,9,8.31,67.94,5,12
6361,10,18,26.35,120.97,12,19
6362,0,8,3.85,120.97,3,18
6362,9,14,21.74,67.94,18,N/A
6362,15,25,68.92,177.72,18,28
6364,0,8,3.85,120.97,2,11
6365,0,5,3.85,67.94,5,13
6365,7,14,14.80,99.81,13,16
6365,15,22,68.92,99.81,16,23
6366,0,6,3.85,82.35,1,9
6367,0,7,3.85,99.81,4,9
6369,0,8,3.85,120.97,3,10
